카테고리,goods_no,brand,name,price_org,price_cur,score,review_count,tags,link,img_url
슬리밍_이너뷰티,A000000146052,생활약속,[6월 올영픽/곽민경 PICK]생활약속 기분전환 (본품10포+1포 추가 증정),15000,11200,4.8,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146052,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0014/A00000014605218ko.jpg?l=ko
슬리밍_이너뷰티,A000000254467,이너랩,[올영단독][독하게 매드] 셀트리온 홀드잇 MAD 매드 10일/14일,21300,19300,5.0,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254467,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025446711ko.png?l=ko
슬리밍_이너뷰티,A000000237480,헬스헬퍼,[추성훈PICK] 헬스헬퍼 맥스컷 다이어트 핏3.1 (14포),31000,27460,4.9,198,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237480,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023748005ko.jpg?l=ko
슬리밍_이너뷰티,A000000249409,CJ이너비,[6월 올영픽/먹는 PDRN 젤리] CJ 이너비 PDRN 리즈 벨리곰기획 14포 (14일분),38000,18900,5.0,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249409,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024940921ko.jpg?l=ko
슬리밍_이너뷰티,A000000218073,닥터아돌,[품절대란] 닥터아돌 카테킨 아세로라 바베이도스 체리C D 60정 / 히카바이오틱스 위디어트 21포,38000,32300,4.7,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218073,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021807350ko.png?l=ko
슬리밍_이너뷰티,A000000241581,바이탈뷰티,[다이어트 부스터] 바이탈뷰티 메타그린 부스터샷 7개입,28000,22610,4.7,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000241581,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024158141ko.jpg?l=ko
슬리밍_이너뷰티,A000000232120,메디슨벨,[올영단독] 메디슨벨 마시는 샐러드 트리플 7+1포/14포 (8/14일분),17400,15400,4.9,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232120,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023212006ko.jpg?l=ko
슬리밍_이너뷰티,A000000255287,바이탈뷰티,[6월 올영픽/컷팅젤리] 바이탈뷰티 메타그린 더블컷 젤리 10입,23000,18500,4.9,194,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255287,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025528711ko.jpg?l=ko
슬리밍_이너뷰티,A000000223554,멜라메이트,[포켓몬 에디션] 식물성 멜라토닌 함유 멜라메이트 구미/로우슈가 구미 20/40/50구미 (+잠만보 말랑볼),,13000,4.8,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223554,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022355437ko.jpg?l=ko
슬리밍_이너뷰티,A000000245874,올더베러,올더베러 웰니스 구미 30일분 6종 택1,,14900,4.8,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245874,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024587408ko.jpg?l=ko
슬리밍_이너뷰티,A000000248463,바이탈뷰티,[리뉴얼/대용량] 바이탈뷰티 메타그린 슬림업 60정 리필 (2개월분),65000,49980,4.7,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248463,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024846304ko.jpg?l=ko
슬리밍_이너뷰티,A000000218546,멜라메이트,식물성 멜라토닌 함유 멜라메이트 구미/로우슈가 구미 (20/50구미),,13000,4.8,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218546,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021854613ko.jpg?l=ko
슬리밍_이너뷰티,A000000246116,씨제이웰케어,CJ웰케어 다이어트&혈당케어 30정 (1개월분) (OY단독),6900,5900,4.7,480,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000246116,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024611605ko.jpg?l=ko
