brand,name,original_price,discount_price,url
세노비스,세노비스 프로폴리스 60캡슐 (2개월분),37000,37000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000101976&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=91
세노비스,세노비스 밀크씨슬 60캡슐 (2개월분),40000,24900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000103448&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=92
솔가,솔가 엽산 800 (100정/100일분),38000,38000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104881&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=93
블랙모어스,블랙모어스 칼슘마그네슘플러스비타민D 60정 (1개월분),33000,33000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000105645&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=94
세노비스,세노비스 오메가3 더블 기획 (62캡슐+62캡슐),56000,56000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000105692&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=95
비타하임,비타하임 칼슘+마그네슘+비타민D 15정(15일),5000,5000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000109841&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=96
세노비스,세노비스 프로폴리스 더블 기획 (60캡슐+60캡슐),74000,51900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000112015&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=97
세노비스,세노비스 루테인+오메가3 더블 기획 (80캡슐+80캡슐),88000,88000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000112016&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=98
네이처메이드,"네이처메이드 칼슘,마그네슘,아연,비타민D 180정 (2개월분)",25000,22500,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000112144&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=99
솔가,솔가 아연 50 (100정/100일분),40000,40000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000120292&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=100
솔가,솔가 셀레늄 (100정/100일분),41000,28700,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000120302&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=101
종근당건강,종근당건강 헬씨칸 30캡슐 (1개월분),14900,12900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000121855&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=102
허벌랜드,허벌랜드 키즈 키 포인트 칼슘 비타민D3 식물성 구미젤리 (1개월분),25900,22020,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123578&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=103
허벌랜드,허벌랜드 키즈 오메가3 DHA 60구미 (15일분),25900,22020,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000123581&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=104
세노비스,세노비스 키즈츄어블오메가3 더블 기획 (150캡슐+150캡슐),98000,98000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124176&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=105
세노비스,세노비스 키즈 수퍼바이오틱스 더블 기획 (30포+30포),76000,76000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124177&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=106
종근당건강,종근당건강 홍삼녹용프리미엄 30포 (1개월분),24900,17900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124274&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=107
세노비스,세노비스 밀크씨슬 120캡슐 선물세트 (4개월분),50000,30000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129053&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=108
뉴트리원라이프,뉴트리원라이프 더블업 보스웰리아 30정 (1개월분),19800,19800,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137220&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=109
세노비스,세노비스 밀크씨슬 60캡슐+5캡슐 증정기획 (65일분),40000,24900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138486&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=110
뉴오리진,뉴오리진 밀크씨슬 60정 (2개월분),40000,14900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141293&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=111
종근당건강,종근당건강 시원하다 전립쎈 60캡슐 (2개월분),26900,17900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141708&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=112
뉴오리진,[콜레스테롤 개선] 이너플로라 보라지유 60캡슐 (1개월분),40000,19900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141805&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=113
그린몬스터,[고함량 오메가3] 그린몬스터 맥스 알티지(rTG) 오메가3 60캡슐 (1개월분),32000,32000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141825&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=114
정관장,정관장 화애락 이너제틱 15g x 20포 (10일분),26000,23400,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143714&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=115
얼라이브,얼라이브 칼슘 90정 (45일분),33000,26900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144903&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=116
락피도,락피도 철분액상 30포 (1개월분),28000,28000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146121&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=117
허벌랜드,허벌랜드 눈건강 루테인 포뮬러 식물성 구미젤리 60구미(30일분),32900,27970,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146962&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=118
대웅제약,대웅제약 에너씨슬 30캡슐 (1개월분),14200,11700,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148727&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=119
대웅제약,대웅제약 에너씨슬 콜레다운 30캡슐 (1개월분),17500,17000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000148731&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=120
뉴트리원라이프,뉴트리원라이프 알티지 오메가 루테인 90캡슐 (3개월분),36900,31900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149072&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=121
뉴트리원라이프,뉴트리원라이프 어골칼슘&마그네슘 비타민D 60정 (1개월분),25400,25400,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149092&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=122
뉴트리원라이프,뉴트리원라이프 루테인 지아잔틴 164 플러스 선물기획 120캡슐 (4개월분),79900,49900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150034&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=123
세노비스,세노비스 루테인+오메가3 80캡슐 (+10캡슐 증정기획) (45일분),44000 ~,44000 ~,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150476&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=124
안국건강,안국건강 아이원 루테인 미니 100 기프트 180캡슐 (6개월분),40000,26900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150511&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=125
안국건강,안국건강 아이원 루테인 지아잔틴 플러스 60캡슐 (2개월분),25900,18900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150608&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=126
안국건강,안국건강 아이원 눈에좋은 루테인 플러스 기프트 180캡슐 (6개월분),50000,36900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150616&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=127
안국건강,안국건강 눈에좋은 루테인 스페셜 기프트 180캡슐 (6개월분),50000,50000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150617&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=128
안국건강,안국건강 안심 칼슘마그네슘디 90정 (1개월분),38000,22890,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150618&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=129
안국건강,안국건강 코엔자임Q10 코큐텐 60캡슐 (2개월분),38000,24900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150891&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=130
꾸미,"꾸미 이뮨 아연+비타민 C,D 60구미 (1개월분)",20000,20000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151393&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=131
블랙모어스,블랙모어스 파워 리버 밀크씨슬 30정 (1개월분),30000,30000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151610&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=132
블랙모어스,블랙모어스 파워 리버 밀크씨슬 30정 트윈팩 (2개월분),59000,23600,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151663&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=133
그린몬스터,[대용량] 그린몬스터 맥스 밀크씨슬 10 90정 (3개월분),20000,14900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154353&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=134
판토모나,판토모나 비오틴 하이퍼포머 240정 (60일분),57900,53870,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154877&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=135
네이처메이드,네이처메이드 슈퍼D 아연 면역 콤플렉스 더블 기획 (100캡슐+100캡슐),62000,49600,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157558&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=136
종근당건강,아이클리어 루테인아스타잔틴 30캡슐 (1개월분),24900,21900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158459&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=137
종근당건강,아이클리어 루테인지아잔틴 (리뉴얼) 30캡슐 (1개월분),16900,11900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158461&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=138
차일드라이프,차일드라이프 액상 칼슘 마그네슘 473ml (1개월분),26800,26800,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158708&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=139
차일드라이프,차일드라이프 퓨어 DHA 90정 (1개월분),15300,15300,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158712&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=140
차일드라이프,차일드라이프 알러케어 118ml,24900,24900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158806&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=141
대웅제약,[대웅제약] 우루샷 20정 (10일분) / 비타민 의약외품,24500,24500,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163629&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=142
컨디션,[카더가든PICK] 컨디션스틱 젤리 컨디션맛 숙취해소,3900 ~,3900 ~,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168267&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=143
컨디션,[장기하PICK] 컨디션스틱 젤리 그린애플맛 숙취해소,3900 ~,3900 ~,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168270&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=144
솔가,솔가 밀크씨슬 130 (60캡슐/2개월분),62000,43400,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168660&dispCatNo=100000200010025&trackingCd=Cat100000200010025_Small&t_page=카테고리관&t_click=영양제_전체__상품상세&t_number=145
